URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Y = Sold price,primary_school,secondary_school,preschool,train_station,distance_to_cbd
property-house-vic-reservoir-149237396,Reservoir,3073,5 Kelverne Street,-37.7148,144.982626,3.0,1.0,house,3.0,2025-12-09,492.0,"$882,500",5.0,1.0,1.0,2.0,11535.520051762236
property-house-vic-reservoir-149735384,Reservoir,3073,14 Hillcroft Street,-37.719225,144.988972,3.0,1.0,house,2.0,2025-12-08,554.0,"$950,000",7.0,0.0,2.0,2.0,11121.632613834992
property-house-vic-reservoir-149617224,Reservoir,3073,10 Locksley Avenue,-37.723185,144.998713,4.0,2.0,house,3.0,2025-12-06,516.0,"$1,470,000",9.0,0.0,1.0,4.0,10862.220717000358
property-house-vic-reservoir-149581928,Reservoir,3073,90 Broadhurst Avenue,-37.7076,144.99641,3.0,1.0,house,2.0,2025-12-06,841.0,"$1,015,000",5.0,1.0,2.0,3.0,12509.790364865357
property-house-vic-reservoir-149598656,Reservoir,3073,19 Royal Parade,-37.7155615,145.0093671,2.0,2.0,house,2.0,2025-12-06,581.0,"$1,010,000",10.0,1.0,3.0,3.0,11932.295420511722
property-house-vic-reservoir-149598628,Reservoir,3073,44 Hobbs Crescent,-37.707485,145.003457,3.0,1.0,house,3.0,2025-12-06,845.0,"$1,000,000",7.0,1.0,2.0,3.0,12657.086541357112
property-townhouse-vic-reservoir-149602648,Reservoir,3073,36A Lane Crescent,-37.71414661,145.0181731,4.0,3.0,townhouse,2.0,2025-12-06,199.0,"$840,000",10.0,1.0,2.0,2.0,12333.284914221269
property-townhouse-vic-reservoir-149602336,Reservoir,3073,21 Eisenhower Street,-37.72908381,145.0270262,2.0,2.0,townhouse,4.0,2025-12-06,337.0,"$813,000",8.0,1.0,2.0,0.0,11130.112329598052
property-house-vic-reservoir-149601960,Reservoir,3073,12 Churchill Avenue,-37.692926,144.976222,3.0,1.0,house,4.0,2025-12-06,532.0,"$730,000",4.0,1.0,1.0,1.0,13918.795953901308
property-house-vic-reservoir-149593892,Reservoir,3073,31 Drysdale Street,-37.729726,145.023171,3.0,1.0,house,1.0,2025-12-05,535.0,"$825,000",6.0,1.0,1.0,1.0,10914.132690550297
property-unit-vic-reservoir-149619852,Reservoir,3073,3/14 Goulburn Avenue,-37.72420827,145.0220363,2.0,2.0,unit,1.0,2025-12-05,175.0,"$720,000",10.0,1.0,2.0,2.0,11427.696410610004
property-house-vic-reservoir-149602684,Reservoir,3073,35 Fordham Road,-37.714252,145.019362,3.0,1.0,house,2.0,2025-12-04,711.0,"$893,000",10.0,1.0,2.0,2.0,12359.52552263373
property-unit-vic-reservoir-149483876,Reservoir,3073,2/29 Kirby Street,-37.73089755,145.0330738,3.0,1.0,unit,1.0,2025-12-03,205.0,"$610,000",7.0,1.0,2.0,0.0,11209.723215115448
property-house-vic-reservoir-149700548,Reservoir,3073,61 Powell Street,-37.726285,144.99762,3.0,1.0,house,4.0,2025-12-02,605.0,"$1,030,000",9.0,0.0,2.0,3.0,10504.502760524154
property-house-vic-reservoir-149504064,Reservoir,3073,39 Crispe Street,-37.725836,144.994557,4.0,2.0,house,2.0,2025-11-29,625.0,"$1,400,000",8.0,0.0,2.0,3.0,10491.548499218305
property-house-vic-reservoir-149575672,Reservoir,3073,7 Best Street,-37.714266,144.996786,4.0,2.0,house,4.0,2025-11-29,699.0,"$1,310,000",7.0,0.0,2.0,3.0,11790.38313684519
property-house-vic-reservoir-149462372,Reservoir,3073,49 Hobbs Crescent,-37.707056,145.004184,3.0,1.0,house,2.0,2025-11-29,877.0,"$1,000,000",7.0,1.0,2.0,3.0,12718.879093955424
property-house-vic-reservoir-149540900,Reservoir,3073,29 Cuthbert Road,-37.71711274,145.0177453,3.0,2.0,house,2.0,2025-11-29,302.0,"$916,000",11.0,1.0,2.0,3.0,12011.582775226949
property-unit-vic-reservoir-149498960,Reservoir,3073,4/47 Barton Street,-37.71203514,145.0034023,3.0,2.0,unit,2.0,2025-11-29,232.0,"$818,000",9.0,1.0,3.0,3.0,12165.409870692467
property-unit-vic-reservoir-149559180,Reservoir,3073,1/12 Willoughby Street,-37.71801081,144.9962993,2.0,1.0,unit,1.0,2025-11-29,132.0,"$718,000",9.0,0.0,2.0,3.0,11374.301002487713
property-unit-vic-reservoir-149535712,Reservoir,3073,19/47 Rathcown Road,-37.71181615,145.0295865,2.0,1.0,unit,1.0,2025-11-29,151.0,"$495,000",7.0,1.0,1.0,1.0,12956.816747612467
property-unit-vic-reservoir-149532136,Reservoir,3073,6/36 Willoughby Street,-37.71633326,144.9966093,2.0,1.0,unit,1.0,2025-11-29,90.0,"$486,000",7.0,0.0,2.0,3.0,11562.377119925057
property-house-vic-reservoir-149735408,Reservoir,3073,57 Glasgow Avenue,-37.704347,145.000695,3.0,1.0,house,3.0,2025-11-28,592.0,"$781,000",7.0,1.0,2.0,3.0,12941.232593076977
property-unit-vic-reservoir-149506660,Reservoir,3073,15A Nisbett Street,-37.72819485,145.0340589,1.0,1.0,unit,1.0,2025-11-27,147.0,"$530,000",6.0,1.0,2.0,0.0,11513.224575082102
property-townhouse-vic-reservoir-147608580,Reservoir,3073,2/45 St Vigeons Road,-37.70692355,145.0262684,2.0,1.0,townhouse,1.0,2025-11-27,96.0,"$515,000",7.0,1.0,1.0,2.0,13341.144890066897
property-unit-vic-reservoir-149596156,Reservoir,3073,6/4 Leamington Street,-37.71286685,145.0071189,1.0,1.0,unit,1.0,2025-11-27,116.0,"$448,000",10.0,1.0,3.0,3.0,12162.33216099057
property-unit-vic-reservoir-149191092,Reservoir,3073,1/27 Whitelaw Street,-37.71466095,145.0147457,2.0,1.0,unit,1.0,2025-11-26,149.0,"$660,000",11.0,1.0,2.0,3.0,12176.505822654472
property-house-vic-reservoir-149057660,Reservoir,3073,23 Loddon Avenue,-37.722472,145.025894,3.0,1.0,house,3.0,2025-11-24,715.0,"$1,000,000",10.0,1.0,2.0,1.0,11744.994948455464
property-apartment-vic-reservoir-149489680,Reservoir,3073,204/76 Tyler Street,-37.73275397,145.0307221,2.0,2.0,apartment,1.0,2025-11-24,1502.0,"$470,000",7.0,1.0,2.0,0.0,10927.469695534297
property-house-vic-reservoir-149401824,Reservoir,3073,58 Lawley Street,-37.701293,144.991193,3.0,1.0,house,4.0,2025-11-22,747.0,"$1,150,000",3.0,2.0,1.0,2.0,13121.816048918043
property-house-vic-reservoir-149489276,Reservoir,3073,2 Compton Street,-37.715412,145.002677,3.0,2.0,house,1.0,2025-11-22,536.0,"$1,095,000",10.0,0.0,3.0,3.0,11785.937074176565
property-house-vic-reservoir-149430076,Reservoir,3073,5 Hobbs Crescent,-37.705608,145.008589,3.0,1.0,house,4.0,2025-11-22,819.0,"$816,000",8.0,1.0,2.0,3.0,12974.109048632343
property-house-vic-reservoir-149458852,Reservoir,3073,36 Charlton Crescent,-37.717612,145.023073,3.0,1.0,house,4.0,2025-11-22,651.0,"$810,000",12.0,1.0,2.0,2.0,12136.164882104495
property-townhouse-vic-reservoir-149365652,Reservoir,3073,18B Haig Street,-37.72743314,144.9940932,2.0,1.0,townhouse,2.0,2025-11-22,145.0,"$782,500",7.0,0.0,2.0,3.0,10309.33666345741
property-unit-vic-reservoir-149458792,Reservoir,3073,2/89 Whitelaw Street,-37.71205355,145.0209349,2.0,1.0,unit,2.0,2025-11-22,243.0,"$425,000",8.0,1.0,2.0,2.0,12637.445624674354
property-house-vic-reservoir-149640356,Reservoir,3073,12 Johnson Street,-37.701485,145.010991,3.0,2.0,house,2.0,2025-11-21,806.0,"$870,000",7.0,1.0,1.0,3.0,13472.791466830662
property-unit-vic-reservoir-149592604,Reservoir,3073,3/17 Olive Street,-37.7181415,145.0038199,2.0,1.0,unit,1.0,2025-11-20,126.0,"$610,000",8.0,0.0,2.0,3.0,11518.985516493032
property-house-vic-reservoir-149458828,Reservoir,3073,5 Caddy Court,-37.729415,145.032006,3.0,1.0,house,3.0,2025-11-19,620.0,"$751,000",8.0,1.0,2.0,0.0,11306.004212343001
property-townhouse-vic-reservoir-149463052,Reservoir,3073,2/13 Newton Street,-37.73209746,145.0277001,2.0,1.0,townhouse,1.0,2025-11-19,180.0,"$630,000",7.0,1.0,2.0,0.0,10861.723463407627
property-apartment-vic-reservoir-149323144,Reservoir,3073,7/99 Barton Street,-37.71123832,144.9989387,2.0,1.0,apartment,1.0,2025-11-19,54.0,"$420,000",7.0,1.0,2.0,3.0,12159.688607202575
property-house-vic-reservoir-148810388,Reservoir,3073,3A Kerang Avenue,-37.72046377,145.0256446,4.0,3.0,house,2.0,2025-11-18,301.0,"$1,080,000",12.0,1.0,2.0,2.0,11938.088446199303
property-house-vic-reservoir-149200404,Reservoir,3073,5A Tambo Avenue,-37.72380243,145.0178662,2.0,1.0,house,3.0,2025-11-16,340.0,"$770,000",10.0,1.0,2.0,3.0,11324.227371973011
property-house-vic-reservoir-149394244,Reservoir,3073,7 Excelsior Street,-37.725278,144.99725,5.0,2.0,house,8.0,2025-11-15,545.0,"$1,555,000",9.0,0.0,2.0,3.0,10605.484814909454
property-house-vic-reservoir-149394348,Reservoir,3073,4 Alamo Road,-37.723021,144.989108,4.0,2.0,house,8.0,2025-11-15,494.0,"$1,361,000",6.0,0.0,2.0,2.0,10707.139169415945
property-house-vic-reservoir-149179880,Reservoir,3073,3 Ballan Street,-37.695415,144.989503,6.0,3.0,house,4.0,2025-11-15,832.0,"$1,335,000",5.0,2.0,2.0,1.0,13747.894087690127
property-house-vic-reservoir-149207416,Reservoir,3073,32 Merrilands Road,-37.695398,145.006016,5.0,2.0,house,2.0,2025-11-15,945.0,"$1,161,000",8.0,2.0,4.0,3.0,14016.173752767958
property-house-vic-reservoir-149323332,Reservoir,3073,95 Royal Parade,-37.712548,145.014541,3.0,2.0,house,3.0,2025-11-15,650.0,"$900,000",7.0,1.0,3.0,3.0,12392.554669363548
property-townhouse-vic-reservoir-149374524,Reservoir,3073,2/8 Cuthbert Road,-37.71656291,145.0155865,3.0,2.0,townhouse,2.0,2025-11-15,202.0,"$846,000",11.0,1.0,2.0,3.0,12002.32191372147
property-townhouse-vic-reservoir-149394216,Reservoir,3073,1/8 Barton Street,-37.71158541,145.0052166,3.0,2.0,townhouse,2.0,2025-11-15,747.0,"$831,000",9.0,1.0,3.0,4.0,12254.549352728169
property-house-vic-reservoir-149394156,Reservoir,3073,63 Winter Crescent,-37.71777252,145.0261482,2.0,1.0,house,4.0,2025-11-15,350.0,"$790,000",11.0,1.0,2.0,2.0,12228.716846255043
property-house-vic-reservoir-148621104,Reservoir,3073,1 Eisenhower Street,-37.73149646,145.0271298,4.0,2.0,house,2.0,2025-11-15,463.0,"$770,000",7.0,1.0,2.0,0.0,10896.843601684594
property-unit-vic-reservoir-149369452,Reservoir,3073,1/102 Crookston Road,-37.70925481,145.0137673,2.0,1.0,unit,1.0,2025-11-15,64.0,"$382,500",7.0,1.0,3.0,3.0,12718.18407684719
property-house-vic-reservoir-148915276,Reservoir,3073,26 Erskine Avenue,-37.722692,145.025025,3.0,1.0,house,6.0,2025-11-14,700.0,"$982,000",10.0,1.0,2.0,1.0,11690.37503211435
property-townhouse-vic-reservoir-149390568,Reservoir,3073,4/13 McCrae Street,-37.70523348,145.0102049,3.0,1.0,townhouse,2.0,2025-11-14,881.0,"$722,500",8.0,1.0,3.0,3.0,13053.131388651698
property-house-vic-reservoir-148668720,Reservoir,3073,83 Crookston Road,-37.709863,145.016155,3.0,1.0,house,4.0,2025-11-13,636.0,"$906,500",9.0,2.0,3.0,3.0,12721.07813377984
property-house-vic-reservoir-149186400,Reservoir,3073,60 Radford Road,-37.705606,144.983567,3.0,2.0,house,8.0,2025-11-13,719.0,"$800,000",6.0,2.0,2.0,0.0,12560.901543959773
property-townhouse-vic-reservoir-149252688,Reservoir,3073,4/13 Dundee Street,-37.70357235,145.0196387,3.0,2.0,townhouse,2.0,2025-11-10,1001.0,"$805,000",7.0,1.0,2.0,3.0,13482.47114569495
property-house-vic-reservoir-149288856,Reservoir,3073,104 Massey Avenue,-37.69677783,144.9910273,4.0,2.0,house,4.0,2025-11-09,534.0,"$1,355,000",4.0,2.0,2.0,1.0,13616.304980211993
property-house-vic-reservoir-149319248,Reservoir,3073,43 Delaware Street,-37.720551,145.012398,4.0,1.0,house,2.0,2025-11-08,743.0,"$1,310,000",10.0,1.0,2.0,3.0,11490.164765001533
property-house-vic-reservoir-149330672,Reservoir,3073,6 Gladstone Street,-37.711561,145.009961,4.0,1.0,house,6.0,2025-11-08,636.0,"$1,072,000",8.0,1.0,3.0,4.0,12372.698832805389
property-house-vic-reservoir-149322864,Reservoir,3073,1 Dumbarton Street,-37.701481,145.023093,3.0,1.0,house,10.0,2025-11-08,533.0,"$1,045,000",7.0,1.0,0.0,2.0,13804.16799039106
property-house-vic-reservoir-149319236,Reservoir,3073,12 Thrower Street,-37.711521,144.987978,3.0,1.0,house,2.0,2025-11-08,534.0,"$822,000",5.0,1.0,2.0,2.0,11955.447430056516
property-house-vic-reservoir-149302112,Reservoir,3073,20 Pallant Avenue,-37.696989,144.993509,3.0,1.0,house,2.0,2025-11-08,544.0,"$821,000",4.0,1.0,2.0,2.0,13626.169432563884
property-house-vic-reservoir-149326700,Reservoir,3073,2/2 Kinsale Street,-37.72359413,144.9951062,3.0,1.0,house,2.0,2025-11-08,237.0,"$821,000",8.0,0.0,2.0,3.0,10745.384940291464
property-house-vic-reservoir-149319252,Reservoir,3073,90 Lloyd Avenue,-37.697574,145.012638,2.0,1.0,house,3.0,2025-11-08,552.0,"$795,000",7.0,1.0,2.0,3.0,13930.774129383699
property-townhouse-vic-reservoir-149319272,Reservoir,3073,1/24 Miranda Road,-37.707409,145.024441,3.0,1.0,townhouse,2.0,2025-11-08,280.0,"$730,000",7.0,1.0,1.0,3.0,13230.953444531171
property-house-vic-reservoir-149237440,Reservoir,3073,16 Elizabeth Court,-37.699104,145.021058,3.0,1.0,house,3.0,2025-11-08,534.0,"$730,000",6.0,1.0,0.0,2.0,13992.713924194657
property-house-vic-reservoir-149366088,Reservoir,3073,20 McFadzean Avenue,-37.706928,144.998232,5.0,2.0,house,8.0,2025-11-05,965.0,"$1,730,000",8.0,1.0,2.0,3.0,12614.996841671975
property-townhouse-vic-reservoir-147820776,Reservoir,3073,6/26-28 Boldrewood Pde,-37.72309873,145.0226421,3.0,2.0,townhouse,4.0,2025-11-04,232.0,"$720,000",11.0,1.0,2.0,2.0,11562.072011761893
property-townhouse-vic-reservoir-149249504,Reservoir,3073,1/82 Leamington Street,-37.71221706,145.0009436,2.0,2.0,townhouse,1.0,2025-11-01,190.0,"$735,000",8.0,1.0,2.0,3.0,12093.47903758697
property-unit-vic-reservoir-149252148,Reservoir,3073,3/17 Seston Street,-37.73173504,145.0333441,2.0,1.0,unit,2.0,2025-11-01,211.0,"$671,000",6.0,1.0,2.0,0.0,11141.461116360813
property-unit-vic-reservoir-149179824,Reservoir,3073,3/6 Mccrae Street,-37.70632709,145.0108539,2.0,1.0,unit,1.0,2025-11-01,230.0,"$625,000",8.0,1.0,3.0,3.0,12952.567843356355
property-house-vic-reservoir-149121536,Reservoir,3073,15 Locksley Avenue,-37.723158,144.99607,4.0,3.0,house,4.0,2025-10-27,531.0,"$1,450,000",8.0,0.0,2.0,3.0,10811.228826480781
property-house-vic-reservoir-149099052,Reservoir,3073,9 Pedersen Avenue,-37.698972,145.032052,3.0,1.0,house,1.0,2025-10-27,534.0,"$775,000",6.0,0.0,1.0,1.0,14352.76975014581
property-house-vic-reservoir-149195064,Reservoir,3073,39 Merrilands Road,-37.695871,145.00521,3.0,1.0,house,1.0,2025-10-25,861.0,"$1,210,000",8.0,2.0,4.0,3.0,13948.596509453815
property-house-vic-reservoir-149167612,Reservoir,3073,787 Gilbert Road,-37.717786,144.992823,3.0,1.0,house,2.0,2025-10-25,800.0,"$1,206,000",7.0,0.0,2.0,3.0,11337.816739916982
property-house-vic-reservoir-149166920,Reservoir,3073,56 Locksley Avenue,-37.722641,144.993781,3.0,1.0,house,2.0,2025-10-25,524.0,"$1,190,000",9.0,0.0,2.0,3.0,10824.66218261834
property-house-vic-reservoir-149211060,Reservoir,3073,19 Massey Avenue,-37.705486,144.98973,4.0,1.0,house,4.0,2025-10-25,863.0,"$1,190,000",6.0,2.0,2.0,2.0,12641.671508853638
property-house-vic-reservoir-149184732,Reservoir,3073,4 Lindsay Street,-37.718872,145.013873,3.0,1.0,house,2.0,2025-10-25,678.0,"$1,130,000",10.0,1.0,2.0,3.0,11709.590274673476
property-house-vic-reservoir-149180408,Reservoir,3073,29 Corben Street,-37.724599,144.987556,3.0,2.0,house,4.0,2025-10-25,507.0,"$1,115,000",6.0,1.0,2.0,3.0,10511.89315113403
property-house-vic-reservoir-149178440,Reservoir,3073,15 Glasgow Avenue,-37.707817,145.007101,3.0,1.0,house,2.0,2025-10-25,965.0,"$950,000",8.0,1.0,3.0,3.0,12702.428377069024
property-house-vic-reservoir-149203808,Reservoir,3073,27 Morris Street,-37.699811,145.00313,3.0,1.0,house,2.0,2025-10-25,585.0,"$831,000",6.0,1.0,1.0,3.0,13480.411961447124
property-unit-vic-reservoir-149151104,Reservoir,3073,92a Miranda Road,-37.70630848,145.0177869,3.0,1.0,unit,1.0,2025-10-25,216.0,"$760,000",9.0,1.0,3.0,3.0,13141.540045087691
property-house-vic-reservoir-149168088,Reservoir,3073,47 Orrong Avenue,-37.71186383,145.0137613,3.0,1.0,house,1.0,2025-10-25,375.0,"$728,000",7.0,2.0,3.0,3.0,12442.592627348276
property-townhouse-vic-reservoir-149148632,Reservoir,3073,5/83-85 Edwardes Street,-37.716015,145.001637,3.0,2.0,townhouse,2.0,2025-10-24,134.0,"$770,000",8.0,0.0,3.0,3.0,11698.169042658994
property-house-vic-reservoir-149339104,Reservoir,3073,26 Kerang Avenue,-37.71979325,145.0280265,2.0,1.0,house,1.0,2025-10-24,238.0,"$735,000",9.0,1.0,1.0,1.0,12094.509164608124
property-townhouse-vic-reservoir-148994356,Reservoir,3073,5/62 Northernhay Street,-37.7242888,145.0087251,2.0,1.0,townhouse,1.0,2025-10-20,142.0,"$635,000",10.0,1.0,2.0,4.0,10991.857335593326
property-house-vic-reservoir-149266736,Reservoir,3073,60 Tracey Street,-37.699809,144.995089,3.0,2.0,house,2.0,2025-10-19,632.0,"$900,000",4.0,1.0,2.0,2.0,13340.082739627482
property-house-vic-reservoir-149121472,Reservoir,3073,150 Glasgow Avenue,-37.704781,144.984883,7.0,2.0,house,4.0,2025-10-18,978.0,"$1,351,000",5.0,2.0,2.0,0.0,12664.557812707768
property-house-vic-reservoir-149112180,Reservoir,3073,1 Knox Street,-37.72563,144.990921,3.0,1.0,house,2.0,2025-10-18,476.0,"$1,240,000",8.0,0.0,2.0,3.0,10449.707898775781
property-house-vic-reservoir-149090648,Reservoir,3073,100 Radford Road,-37.701969,144.984845,3.0,2.0,house,4.0,2025-10-18,1103.0,"$1,105,000",5.0,2.0,2.0,0.0,12974.964448974164
property-house-vic-reservoir-149044712,Reservoir,3073,85 Arundel Avenue,-37.696238,145.013581,3.0,1.0,house,1.0,2025-10-18,650.0,"$960,000",7.0,1.0,3.0,3.0,14096.534452760654
property-house-vic-reservoir-149128176,Reservoir,3073,41 Byfield Street,-37.713298,145.003971,2.0,1.0,house,1.0,2025-10-18,614.0,"$940,000",10.0,1.0,3.0,3.0,12042.240561424014
property-house-vic-reservoir-149119624,Reservoir,3073,1 Bogong Court,-37.708702,144.99021,3.0,1.0,house,2.0,2025-10-18,435.0,"$731,000",6.0,2.0,2.0,2.0,12294.382829575121
property-unit-vic-reservoir-149146352,Reservoir,3073,3/15 Suffolk Street,-37.70778379,145.0109776,2.0,1.0,unit,1.0,2025-10-18,182.0,"$700,000",8.0,1.0,3.0,3.0,12800.554231313125
property-townhouse-vic-reservoir-149093196,Reservoir,3073,2F Best Street,-37.71493934,144.9970613,2.0,2.0,townhouse,1.0,2025-10-18,66.0,"$655,000",7.0,0.0,2.0,3.0,11722.277647727009
property-townhouse-vic-reservoir-149022088,Reservoir,3073,1/8 Chaleyer Street,-37.72806194,145.0275381,2.0,1.0,townhouse,1.0,2025-10-18,250.0,"$631,000",9.0,1.0,2.0,0.0,11251.723721444605
property-unit-vic-reservoir-149119640,Reservoir,3073,3/39 Boldrewood Parade,-37.72190777,145.021144,2.0,1.0,unit,1.0,2025-10-18,219.0,"$547,500",12.0,1.0,2.0,3.0,11630.2937363985
property-townhouse-vic-reservoir-149186596,Reservoir,3073,1/111 Hickford Street,-37.70480546,145.0181008,3.0,2.0,townhouse,2.0,2025-10-17,250.0,"$765,000",8.0,1.0,3.0,3.0,13308.523905107606
property-house-vic-reservoir-149023468,Reservoir,3073,44 Lane Crescent,-37.71372,145.018854,2.0,1.0,house,4.0,2025-10-15,636.0,"$817,500",9.0,1.0,2.0,2.0,12398.822178203873
property-house-vic-reservoir-147833588,Reservoir,3073,1 Lake Street,-37.717435,144.992322,5.0,2.0,house,10.0,2025-10-14,924.0,"$1,580,000",7.0,0.0,2.0,3.0,11368.066607736491
property-house-vic-reservoir-149066600,Reservoir,3073,169 Spring Street,-37.723809,145.001487,3.0,1.0,house,1.0,2025-10-14,585.0,"$875,000",10.0,0.0,2.0,4.0,10856.913710479857
property-unit-vic-reservoir-149151804,Reservoir,3073,3/43 St Vigeons Road,-37.70695864,145.0265583,1.0,1.0,unit,1.0,2025-10-13,138.0,"$470,000",8.0,1.0,1.0,2.0,13347.210161887753
property-house-vic-reservoir-149059320,Reservoir,3073,57 Howard Street,-37.719416,145.011396,3.0,1.0,house,4.0,2025-10-11,720.0,"$1,435,000",10.0,1.0,2.0,3.0,11580.435595767365
property-house-vic-reservoir-149043952,Reservoir,3073,61 Glasgow Avenue,-37.703579,144.999468,3.0,1.0,house,4.0,2025-10-11,855.0,"$1,122,000",7.0,1.0,2.0,3.0,13001.80762491989
property-house-vic-reservoir-149090896,Reservoir,3073,51 Fordham Road,-37.713898,145.021357,3.0,2.0,house,3.0,2025-10-11,652.0,"$1,010,000",9.0,1.0,2.0,2.0,12460.23979347097
property-house-vic-reservoir-149021996,Reservoir,3073,27 Tivey Street,-37.705696,145.000488,3.0,1.0,house,4.0,2025-10-11,536.0,"$930,000",7.0,1.0,2.0,3.0,12790.856116889263
property-house-vic-reservoir-148966632,Reservoir,3073,36 Daventry Street,-37.713277,145.00168,4.0,1.0,house,2.0,2025-10-11,613.0,"$860,000",9.0,1.0,2.0,3.0,11994.35506295551
property-house-vic-reservoir-149037096,Reservoir,3073,80 Tunaley Parade,-37.697302,145.029692,3.0,1.0,house,3.0,2025-10-11,590.0,"$830,000",5.0,0.0,0.0,1.0,14445.971012367418
property-house-vic-reservoir-149060932,Reservoir,3073,10 Gisborne Crescent,-37.7203087,145.0241909,2.0,1.0,house,1.0,2025-10-11,164.0,"$750,000",12.0,1.0,2.0,2.0,11900.889277617416
property-unit-vic-reservoir-149057440,Reservoir,3073,4/12 View Street,-37.7192823,144.9915543,2.0,1.0,unit,1.0,2025-10-11,159.0,"$730,000",7.0,0.0,1.0,2.0,11153.837545967865
property-house-vic-reservoir-149132996,Reservoir,3073,13 Pickett Street,-37.702541,145.01643,3.0,1.0,house,4.0,2025-10-10,655.0,"$810,000",6.0,1.0,2.0,3.0,13500.561243703427
property-townhouse-vic-reservoir-149036140,Reservoir,3073,1/123 Boldrewood Parade,-37.71467114,145.0219856,3.0,1.0,townhouse,2.0,2025-10-08,249.0,"$690,000",9.0,1.0,2.0,2.0,12401.167495442274
property-unit-vic-reservoir-148916788,Reservoir,3073,3/18 Barry Street,-37.70958921,145.006718,2.0,1.0,unit,1.0,2025-10-07,88.0,"$516,000",8.0,1.0,3.0,3.0,12503.499990199756
property-house-vic-reservoir-148978624,Reservoir,3073,34 Hobbs Crescent,-37.706745,145.003908,3.0,1.0,house,2.0,2025-10-04,970.0,"$1,150,000",7.0,1.0,2.0,3.0,12746.514335833492
property-house-vic-reservoir-148994344,Reservoir,3073,21 Borrie Street,-37.705245,145.020214,3.0,1.0,house,3.0,2025-10-04,588.0,"$1,095,000",9.0,1.0,1.0,3.0,13324.20720019209
property-house-vic-reservoir-149000796,Reservoir,3073,4 Ethel Grove,-37.728151,145.016348,2.0,1.0,house,1.0,2025-10-04,617.0,"$970,000",7.0,1.0,2.0,3.0,10826.44084838277
property-house-vic-reservoir-148994364,Reservoir,3073,7 Tunaley Parade,-37.697048,145.024209,3.0,1.0,house,4.0,2025-10-04,591.0,"$890,000",7.0,1.0,1.0,2.0,14300.868595624388
property-house-vic-reservoir-148994368,Reservoir,3073,32 Banbury Road,-37.71136624,144.9897726,4.0,1.0,house,2.0,2025-10-04,363.0,"$827,000",5.0,1.0,2.0,2.0,11995.7369369248
property-house-vic-reservoir-149119612,Reservoir,3073,2 Pratt Street,-37.710753,145.01072,2.0,1.0,house,2.0,2025-10-04,405.0,"$823,000",8.0,1.0,3.0,3.0,12478.195507120905
